question_id,domain,n_reached,n_leaves,n_stopped,ll,ll_leaves,top1_id,top1_label,top1_is_leaf,top1_share,no_leaf,hit_real,hit_placebo
10693,Computer science,102,57,0,399.68124983,399.68124983,n00000196,Evaluative Statement Veracity Assessment,1,0.998837,0,,
10694,Computer science,144,80,0,389.42625326,389.42625326,n00000196,Evaluative Statement Veracity Assessment,1,0.895365,0,,
10702,Computer science,85,46,0,386.54822485,386.54822485,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,1,0.909124,0,,
10704,Computer science,151,84,0,381.53371721,381.53371721,n00000129,Foundational Programming and Computer Systems Principles,1,0.998677,0,,
10710,Computer science,128,71,0,380.30313170,380.30313170,n00000241,Numerical Ordering and Estimation Techniques,1,0.324033,0,,
10715,Computer science,125,70,0,383.13109900,383.13109900,n00000246,Time Series Econometrics and Diagnostic Testing,1,0.600666,0,,
10717,Computer science,112,61,0,380.04619082,380.04619082,n00000154,Finite Group and Ring Theory Properties,1,0.513107,0,,
10722,Computer science,112,62,0,383.75100016,383.75100016,n00000154,Finite Group and Ring Theory Properties,1,0.952226,0,,
10723,Computer science,151,84,0,381.61797195,381.61797195,n00000129,Foundational Programming and Computer Systems Principles,1,0.843374,0,,
10725,Computer science,131,72,0,384.15175203,384.15175203,n00000130,Information Theory and Digital Encoding Fundamentals,1,0.986289,0,,
10729,Computer science,133,74,0,389.08246835,389.08246835,n00000245,Statistical Inference and Probability Theory,1,0.767503,0,1,
10731,Computer science,144,80,0,396.38325713,396.38325713,n00000196,Evaluative Statement Veracity Assessment,1,0.997899,0,,
10735,Computer science,138,77,0,381.04736283,381.04736283,n00000129,Foundational Programming and Computer Systems Principles,1,0.613096,0,,
10740,Computer science,91,50,0,378.87133816,378.87133816,n00000193,Transmission Line and Wave Propagation Analysis,1,0.520765,0,,
10748,Computer science,144,80,0,385.30409248,385.30409248,n00000129,Foundational Programming and Computer Systems Principles,1,0.990789,0,,
10751,Computer science,129,72,0,380.02177756,380.02177756,n00000154,Finite Group and Ring Theory Properties,1,0.533086,0,,
10754,Computer science,99,55,0,381.17007390,381.17007390,n00000129,Foundational Programming and Computer Systems Principles,1,0.999824,0,,
10759,Computer science,107,60,0,414.63027489,414.63027489,n00000196,Evaluative Statement Veracity Assessment,1,0.999878,0,,
10763,Computer science,128,71,0,372.58147835,372.58147835,n00000129,Foundational Programming and Computer Systems Principles,1,0.998740,0,,
10765,Computer science,133,74,0,380.49352191,380.49352191,n00000130,Information Theory and Digital Encoding Fundamentals,1,0.914453,0,,
10773,Computer science,144,80,0,378.33690687,378.33690687,n00000129,Foundational Programming and Computer Systems Principles,1,0.999910,0,,
-1007468,Economics,114,64,0,412.11609052,412.11609052,n00000196,Evaluative Statement Veracity Assessment,1,0.990171,0,,
-1007393,Economics,96,54,0,398.75615514,398.75615514,n00000077,Foundational Microeconomic Principles and Models,1,0.998209,0,,
-1007257,Economics,127,71,0,409.91744493,409.91744493,n00000196,Evaluative Statement Veracity Assessment,1,0.998527,0,,
6826,Economics,96,53,0,392.27748976,392.27748976,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.998611,0,,
6832,Economics,74,42,0,403.16483551,403.16483551,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.991730,0,,
6834,Economics,138,77,0,397.55250715,397.55250715,n00000265,Microeconomic Production and Cost Optimization,1,0.999139,0,,
6839,Economics,30,16,0,383.49294785,383.49294785,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.930808,0,,
6841,Economics,138,77,0,385.45494027,385.45494027,n00000222,Cognitive and Perceptual Learning Mechanisms,1,0.616985,0,,
6842,Economics,95,54,0,380.17705279,380.17705279,n00000181,Comparative Economic Systems and Critiques,1,0.706139,0,,
6844,Economics,137,76,0,388.86433304,388.86433304,n00000246,Time Series Econometrics and Diagnostic Testing,1,0.547486,0,,
6850,Economics,40,22,0,392.11895249,392.11895249,n00000077,Foundational Microeconomic Principles and Models,1,0.996967,0,,
6855,Economics,76,43,0,405.34876917,405.34876917,n00000077,Foundational Microeconomic Principles and Models,1,0.999642,0,,
6857,Economics,77,43,0,396.85565524,396.85565524,n00000181,Comparative Economic Systems and Critiques,1,0.941375,0,,
6861,Economics,30,16,0,396.08493324,396.08493324,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.998281,0,,
6862,Economics,106,59,0,392.59948350,392.59948350,n00000077,Foundational Microeconomic Principles and Models,1,0.981530,0,,
6864,Economics,47,26,0,393.93268812,393.93268812,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.999795,0,,
6865,Economics,95,54,0,390.33831184,390.33831184,n00000077,Foundational Microeconomic Principles and Models,1,0.875996,0,,
6866,Economics,30,16,0,387.61387592,387.61387592,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.880094,0,,
6867,Economics,99,55,0,389.56094075,389.56094075,n00000265,Microeconomic Production and Cost Optimization,1,0.946541,0,,
6868,Economics,87,49,0,382.42507241,382.42507241,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.656188,0,,
6876,Economics,78,43,0,388.79130183,388.79130183,n00000265,Microeconomic Production and Cost Optimization,1,0.999761,0,,
6877,Economics,103,58,0,400.57699351,400.57699351,n00000077,Foundational Microeconomic Principles and Models,1,0.998339,0,,
6878,Economics,84,48,0,398.15226799,398.15226799,n00000077,Foundational Microeconomic Principles and Models,1,0.912145,0,,
6879,Economics,107,60,0,401.55051126,401.55051126,n00000077,Foundational Microeconomic Principles and Models,1,0.983802,0,,
6881,Economics,30,16,0,395.94039368,395.94039368,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.999840,0,,
6882,Economics,106,59,0,394.63277858,394.63277858,n00000077,Foundational Microeconomic Principles and Models,1,0.999624,0,,
6883,Economics,79,42,0,411.29148642,411.29148642,n00000151,Consumer Loan Interest Calculation,1,0.920806,0,,
6888,Economics,77,44,0,391.48643024,391.48643024,n00000265,Microeconomic Production and Cost Optimization,1,0.958482,0,,
6889,Economics,30,16,0,402.00825455,402.00825455,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.995369,0,,
6892,Economics,105,58,0,398.49780261,398.49780261,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.999979,0,,
6894,Economics,77,43,0,387.10404484,387.10404484,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.999569,0,,
6895,Economics,140,78,0,394.51959056,394.51959056,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.994805,0,,
6896,Economics,113,63,0,388.94625180,388.94625180,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.692849,0,,
6897,Economics,72,41,0,391.17541438,391.17541438,n00000265,Microeconomic Production and Cost Optimization,1,0.533297,0,,
6898,Economics,51,28,0,398.62649281,398.62649281,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.999914,0,,
6900,Economics,125,70,0,397.34440749,397.34440749,n00000265,Microeconomic Production and Cost Optimization,1,0.589056,0,,
6904,Economics,90,51,0,374.11660802,374.11660802,n00000184,Exclusion-Based Fact Verification Tasks,1,0.812939,0,,
6906,Economics,138,77,0,377.57198867,377.57198867,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.985880,0,,
6907,Economics,95,54,0,395.02416604,395.02416604,n00000265,Microeconomic Production and Cost Optimization,1,0.993360,0,,
6909,Economics,144,80,0,381.34086798,381.34086798,n00000245,Statistical Inference and Probability Theory,1,0.945087,0,1,
6912,Economics,112,62,0,391.48096153,391.48096153,n00000265,Microeconomic Production and Cost Optimization,1,0.810453,0,,
6917,Economics,144,80,0,385.78103277,385.78103277,n00000246,Time Series Econometrics and Diagnostic Testing,1,0.996094,0,,
6918,Economics,76,43,0,409.65787853,409.65787853,n00000077,Foundational Microeconomic Principles and Models,1,0.999815,0,,
6923,Economics,107,58,0,394.45974182,394.45974182,n00000265,Microeconomic Production and Cost Optimization,1,0.996151,0,,
6925,Economics,43,24,0,386.95875284,386.95875284,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.679955,0,,
6928,Economics,95,54,0,383.38196402,383.38196402,n00000077,Foundational Microeconomic Principles and Models,1,0.823956,0,,
6935,Economics,79,45,0,383.50818402,383.50818402,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.864376,0,,
6937,Economics,87,49,0,398.56424801,398.56424801,n00000077,Foundational Microeconomic Principles and Models,1,0.999586,0,,
6938,Economics,132,74,0,380.38398384,380.38398384,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.559993,0,,
6940,Economics,97,53,0,410.11052314,410.11052314,n00000151,Consumer Loan Interest Calculation,1,0.995497,0,,
6947,Economics,55,31,0,375.11167291,375.11167291,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.927852,0,,
6948,Economics,124,69,0,392.90780514,392.90780514,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.596997,0,,
6950,Economics,114,64,0,380.05511127,380.05511127,n00000078,Corporate Governance and Regulatory Compliance Principles,1,0.445280,0,,
6953,Economics,46,25,0,404.20645707,404.20645707,n00000077,Foundational Microeconomic Principles and Models,1,0.878427,0,,
6955,Economics,87,49,0,386.70113457,386.70113457,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.992428,0,,
6956,Economics,30,16,0,394.97617393,394.97617393,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.997127,0,,
6959,Economics,30,16,0,393.83032070,393.83032070,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.995196,0,,
6960,Economics,33,18,0,388.82944887,388.82944887,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.999944,0,,
6961,Economics,151,84,0,371.64772689,371.64772689,n00000185,Cultural and Historical Trivia Identification,1,0.381758,0,,
6962,Economics,108,60,0,389.73984903,389.73984903,n00000233,Quantitative Business Profit and Inventory Optimization,1,0.496419,0,,
6964,Economics,17,9,0,403.64385908,403.64385908,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.999087,0,,
6967,Economics,30,16,0,398.36282924,398.36282924,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.999826,0,,
6971,Economics,81,44,0,395.15512649,395.15512649,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.992812,0,,
6979,Economics,133,74,0,386.90630447,386.90630447,n00000265,Microeconomic Production and Cost Optimization,1,0.994863,0,,
6981,Economics,97,54,0,397.09162167,397.09162167,n00000232,Applied Business Percentage Calculations,1,0.976742,0,,
6984,Economics,71,40,0,399.71703015,399.71703015,n00000077,Foundational Microeconomic Principles and Models,1,0.966425,0,,
6985,Economics,145,81,0,403.34705918,403.34705918,n00000184,Exclusion-Based Fact Verification Tasks,1,0.532807,0,,
6987,Economics,138,77,0,392.69010671,392.69010671,n00000265,Microeconomic Production and Cost Optimization,1,0.999871,0,,
6988,Economics,140,77,1,382.81077306,382.81077306,n00000246,Time Series Econometrics and Diagnostic Testing,1,0.999361,0,,
6989,Economics,103,58,0,390.50859234,390.50859234,n00000077,Foundational Microeconomic Principles and Models,1,0.959808,0,,
6990,Economics,126,69,1,383.57371388,383.57371388,n00000246,Time Series Econometrics and Diagnostic Testing,1,0.999375,0,,
7000,Economics,70,38,0,396.78601958,396.78601958,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.742598,0,,
7002,Economics,116,65,0,378.99697904,378.99697904,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.736440,0,,
7005,Economics,112,62,0,393.89016745,393.89016745,n00000077,Foundational Microeconomic Principles and Models,1,0.997435,0,,
7008,Economics,84,48,0,380.70211514,380.70211514,n00000184,Exclusion-Based Fact Verification Tasks,1,0.482332,0,,
7011,Economics,76,43,0,397.88777763,397.88777763,n00000077,Foundational Microeconomic Principles and Models,1,0.999004,0,,
7016,Economics,96,54,0,387.71643231,387.71643231,n00000265,Microeconomic Production and Cost Optimization,1,0.997326,0,,
7017,Economics,42,23,0,385.35456967,385.35456967,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.997177,0,,
7030,Economics,45,25,0,390.58781135,390.58781135,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.872288,0,,
7036,Economics,84,48,0,388.37087425,388.37087425,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.896981,0,,
7037,Economics,76,41,0,425.95977477,425.95977477,n00000151,Consumer Loan Interest Calculation,1,0.996527,0,,
7038,Economics,46,25,0,386.00209829,386.00209829,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.533768,0,,
7042,Economics,144,80,0,392.69519421,392.69519421,n00000265,Microeconomic Production and Cost Optimization,1,0.999753,0,,
7043,Economics,114,64,0,397.09766068,397.09766068,n00000077,Foundational Microeconomic Principles and Models,1,0.929998,0,,
7045,Economics,127,71,0,393.77462097,393.77462097,n00000077,Foundational Microeconomic Principles and Models,1,0.769745,0,,
7054,Economics,88,50,0,382.92235311,382.92235311,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.857027,0,,
7055,Economics,107,60,0,388.63306985,388.63306985,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.994037,0,,
7060,Economics,125,70,0,399.24385114,399.24385114,n00000196,Evaluative Statement Veracity Assessment,1,0.602236,0,,
7065,Economics,102,57,0,384.01205264,384.01205264,n00000077,Foundational Microeconomic Principles and Models,1,0.803891,0,,
7068,Economics,122,67,0,386.06399535,386.06399535,n00000246,Time Series Econometrics and Diagnostic Testing,1,0.988166,0,,
7073,Economics,43,23,0,397.10772423,397.10772423,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.995602,0,,
7076,Economics,114,64,0,403.39437278,403.39437278,n00000077,Foundational Microeconomic Principles and Models,1,0.885540,0,,
7080,Economics,77,42,0,395.23010995,395.23010995,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.998850,0,,
7082,Economics,114,64,0,395.57083871,395.57083871,n00000077,Foundational Microeconomic Principles and Models,1,0.987784,0,,
7084,Economics,89,48,0,406.44665397,406.44665397,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.715851,0,,
7087,Economics,76,43,0,402.81812639,402.81812639,n00000077,Foundational Microeconomic Principles and Models,1,0.591286,0,,
7092,Economics,132,73,0,399.92986863,399.92986863,n00000077,Foundational Microeconomic Principles and Models,1,0.346479,0,,
7094,Economics,84,48,0,393.18361565,393.18361565,n00000077,Foundational Microeconomic Principles and Models,1,0.982733,0,,
7100,Economics,122,68,0,392.94262426,392.94262426,n00000077,Foundational Microeconomic Principles and Models,1,0.977620,0,,
7106,Economics,50,28,0,393.73640804,393.73640804,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.967770,0,,
7110,Economics,86,47,0,387.04565835,387.04565835,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.991706,0,,
7112,Economics,102,57,0,388.63453386,388.63453386,n00000265,Microeconomic Production and Cost Optimization,1,0.976395,0,,
7113,Economics,66,38,0,393.78324287,393.78324287,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.950456,0,,
7119,Economics,78,44,0,390.18949587,390.18949587,n00000266,Market Equilibrium and Price Mechanism Analysis,1,0.992904,0,,
7127,Economics,95,54,0,392.27376362,392.27376362,n00000077,Foundational Microeconomic Principles and Models,1,0.999879,0,,
7129,Economics,107,60,0,388.58402061,388.58402061,n00000077,Foundational Microeconomic Principles and Models,1,0.936823,0,,
7138,Economics,65,37,0,392.42531203,392.42531203,n00000077,Foundational Microeconomic Principles and Models,1,0.859979,0,,
7139,Economics,95,54,0,390.04318953,390.04318953,n00000077,Foundational Microeconomic Principles and Models,1,0.999240,0,,
7148,Economics,66,37,0,406.44375387,406.44375387,n00000317,Fiscal Policy Mechanisms and Stabilization,1,0.549025,0,,
7153,Economics,25,13,0,398.78893624,398.78893624,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.999810,0,,
7157,Economics,41,22,0,391.19682751,391.19682751,n00000318,Macroeconomic Aggregates and Income Accounting,1,0.999963,0,,
7160,Economics,101,55,0,390.31818947,390.31818947,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.875808,0,,1
7164,Economics,30,16,0,394.67868700,394.67868700,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,1,0.995772,0,,
