question_id,category,leaf_id,leaf_label,weight,n_leaves
644,"Business",n00000002,"Business",0,000000,1
562,"Business",n00000002,"Business",0,000000,1
712,"Business",n00000002,"Business",0,000000,1
425,"Business",n00000002,"Business",0,000000,1
793,"Business",n00000002,"Business",0,000000,1
809,"Business",n00000002,"Business",0,000000,1
658,"Business",n00000002,"Business",0,000000,1
480,"Business",n00000002,"Business",0,000000,1
304,"Business",n00000002,"Business",0,000000,1
593,"Business",n00000002,"Business",0,000000,1
530,"Business",n00000002,"Business",0,000000,1
817,"Business",n00000002,"Business",0,000000,1
511,"Business",n00000002,"Business",0,000000,1
209,"Business",n00000002,"Business",0,000000,1
482,"Business",n00000002,"Business",0,000000,1
635,"Business",n00000002,"Business",0,000000,1
444,"Business",n00000002,"Business",0,000000,1
695,"Business",n00000002,"Business",0,000000,1
735,"Business",n00000002,"Business",0,000000,1
536,"Business",n00000002,"Business",0,000000,1
678,"Business",n00000002,"Business",0,000000,1
370,"Business",n00000002,"Business",0,000000,1
660,"Business",n00000002,"Business",0,000000,1
6883,"Economics",n00000002,"Business",0,000000,1
5986,"Other",n00000002,"Business",0,000000,1
5267,"Other",n00000002,"Business",0,000000,1
643,"Business",n00000002,"Business",0,000000,1
330,"Business",n00000002,"Business",0,000000,1
797,"Business",n00000002,"Business",0,000000,1
104,"Business",n00000002,"Business",0,000000,1
773,"Business",n00000002,"Business",0,000000,1
494,"Business",n00000002,"Business",0,000000,1
786,"Business",n00000002,"Business",0,000000,1
7473,"Economics",n00000002,"Business",0,000000,1
5185,"Other",n00000002,"Business",0,000000,1
181,"Business",n00000002,"Business",0,000000,1
294,"Business",n00000002,"Business",0,000000,1
393,"Business",n00000002,"Business",0,000000,1
242,"Business",n00000002,"Business",0,000000,1
423,"Business",n00000002,"Business",0,000000,1
10773,"Computer science",n00000054,"Statistical Inference and Computational Methods",0,000000,1
10515,"Computer science",n00000054,"Statistical Inference and Computational Methods",0,000000,1
10467,"Computer science",n00000054,"Statistical Inference and Computational Methods",0,000000,1
10735,"Computer science",n00000054,"Statistical Inference and Computational Methods",0,000000,1
10748,"Computer science",n00000054,"Statistical Inference and Computational Methods",0,000000,1
10379,"Computer science",n00000054,"Statistical Inference and Computational Methods",0,000000,1
10754,"Computer science",n00000054,"Statistical Inference and Computational Methods",0,000000,1
9214,"Physics",n00000057,"Machine Learning Theory and Model Evaluation",-0,466471,2
9214,"Physics",n00000091,"Electrical Power and Energy Systems Analysis",-0,986745,2
9542,"Physics",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
3531,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
11966,"Engineering",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
10638,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
10518,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
10459,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
11496,"Engineering",n00000055,"Econometric Modeling and Statistical Inference",0,000000,1
11481,"Engineering",n00000055,"Econometric Modeling and Statistical Inference",0,000000,1
8884,"Math",n00000054,"Statistical Inference and Computational Methods",0,000000,1
8880,"Math",n00000054,"Statistical Inference and Computational Methods",-0,443845,2
8880,"Math",n00000056,"Logical Statement Verification in CS and Math",-1,026007,2
7902,"Math",n00000054,"Statistical Inference and Computational Methods",0,000000,1
8649,"Math",n00000054,"Statistical Inference and Computational Methods",-0,653180,2
8649,"Math",n00000076,"Foundational Quantitative Problem Solving",-0,734779,2
8105,"Math",n00000054,"Statistical Inference and Computational Methods",0,000000,1
8066,"Math",n00000055,"Econometric Modeling and Statistical Inference",-0,338817,2
8066,"Math",n00000054,"Statistical Inference and Computational Methods",-1,246925,2
7250,"Economics",n00000055,"Econometric Modeling and Statistical Inference",0,000000,1
7185,"Economics",n00000055,"Econometric Modeling and Statistical Inference",0,000000,1
6844,"Economics",n00000055,"Econometric Modeling and Statistical Inference",0,000000,1
7318,"Economics",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
7180,"Economics",n00000055,"Econometric Modeling and Statistical Inference",-0,544446,2
7180,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-0,867889,2
10633,"Computer science",n00000055,"Econometric Modeling and Statistical Inference",-0,527273,2
10633,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",-0,892116,2
8332,"Math",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
10526,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
10490,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
10392,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
10693,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
10393,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
10419,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
10630,"Computer science",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
1925,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1069,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1220,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1748,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
921,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1118,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1765,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1616,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1452,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1985,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1957,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1634,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1338,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1360,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1254,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
5047,"History",n00000448,"Contract Formation and Breach Principles",0,000000,1
1032,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1602,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1725,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1529,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1479,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
897,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
951,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1939,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",-0,532973,2
1939,"Law",n00000448,"Contract Formation and Breach Principles",-0,883963,2
1542,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1803,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",-0,433041,2
1803,"Law",n00000448,"Contract Formation and Breach Principles",-1,045642,2
1908,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1413,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1976,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1984,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1887,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1846,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1537,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1160,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1798,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1357,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1336,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1472,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1165,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
871,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1183,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1040,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
945,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
5272,"Other",n00000448,"Contract Formation and Breach Principles",0,000000,1
1164,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
882,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1401,"Law",n00000447,"Criminal Liability and Foreseeability Doctrines",0,000000,1
1679,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
1694,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
11178,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
10908,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
11067,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
11150,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
10787,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
10788,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
11228,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
1375,"Law",n00000068,"Normative Ethical and Legal Theory",0,000000,1
10895,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
11053,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
10785,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
11213,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
11068,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
11075,"Philosophy",n00000068,"Normative Ethical and Legal Theory",-0,356595,2
11075,"Philosophy",n00000039,"Foundational Psychological Theories and Concepts",-1,204160,2
11155,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
11205,"Philosophy",n00000032,"Prehistoric and Ancient Human Civilizations",0,000000,1
5399,"Other",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
10946,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
10862,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
10803,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
11124,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",-0,571698,2
11124,"Philosophy",n00000023,"General Knowledge and Trivia Discrimination",-0,831412,2
10929,"Philosophy",n00000068,"Normative Ethical and Legal Theory",0,000000,1
10775,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
11247,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
10817,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
10888,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
10839,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
11118,"Philosophy",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
8578,"Math",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
8065,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8617,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
8481,"Math",n00000459,"Applied Mathematical Problem Solving Techniques",0,000000,1
8314,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8059,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8936,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8185,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8271,"Math",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
8858,"Math",n00000459,"Applied Mathematical Problem Solving Techniques",0,000000,1
8042,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8769,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8220,"Math",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
8924,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8630,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8579,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8508,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
8376,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8519,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8081,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8427,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8306,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8197,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
9027,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
7963,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8477,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8420,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
8407,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
7765,"Math",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
8403,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
7852,"Math",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
8525,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
8729,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",0,000000,1
7659,"Economics",n00000410,"Advanced Calculus and Integral Transform Applications",-0,407031,2
7659,"Economics",n00000459,"Applied Mathematical Problem Solving Techniques",-1,095487,2
11427,"Engineering",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
512,"Business",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
10405,"Computer science",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
10547,"Computer science",n00000056,"Logical Statement Verification in CS and Math",-0,384075,2
10547,"Computer science",n00000077,"Advanced Calculus and Number Theory Problems",-1,142816,2
10646,"Computer science",n00000055,"Econometric Modeling and Statistical Inference",0,000000,1
8950,"Math",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
8406,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
7860,"Math",n00000459,"Applied Mathematical Problem Solving Techniques",-0,410572,2
7860,"Math",n00000458,"Numerical and Analytical Differential Equation Solutions",-1,088475,2
8390,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8754,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
8063,"Math",n00000077,"Advanced Calculus and Number Theory Problems",0,000000,1
